0,81.35935,39.61435,13.5534,20.3416,50.00145,44.05565,19.2691,13.58375,25.72785,4.8539,45.91095,38.73335,10.7066,25.48625,30.47395,25.381,24.068
81.35935,0,58.35325,37.52915,58.5875,12.26655,14.54475,44.90345,50.39715,102.39125,77.8738,20.81765,32.2084,34.5021,103.0175,41.1993,83.64535,33.5533
39.61435,58.35325,0,28.38095,98.60985,21.6248,21.1799,45.1133,27.7021,65.24505,101.89935,60.83995,72.23075,22.39375,65.87125,42.2953,28.4212,15.1139
13.5534,37.52915,28.38095,0,27.0316,29.11855,23.14835,25.959,20.27365,16.3571,17.1935,52.60095,45.42325,5.5304,18.5259,37.16385,14.2404,12.83455
20.3416,58.5875,98.60985,27.0316,0,37.12905,31.1832,7.0062,9.2411,66.22185,30.21255,33.03855,25.6941,25.1382,68.38805,17.60155,38.85915,37.5462
50.00145,12.26655,21.6248,29.11855,37.12905,0,8.21905,28.4955,33.0942,98.7381,84.89205,27.8359,39.2267,26.0915,99.3643,25.6775,79.9922,21.5742
44.05565,14.54475,21.1799,23.14835,31.1832,8.21905,0,22.5497,27.1484,35.98905,56.3051,21.9592,20.64035,20.1213,38.15785,19.73165,29.47185,16.71655
19.2691,44.90345,45.1133,25.959,7.0062,28.4955,22.5497,0,5.12235,38.1335,21.3252,30.58485,23.40725,15.41895,37.8919,15.14785,37.78665,36.4736
13.58375,50.39715,27.7021,20.27365,9.2411,33.0942,27.1484,5.12235,0,32.44815,15.63985,36.07855,28.7341,12.3856,32.20655,20.6415,32.1013,30.78825
25.72785,102.39125,65.24505,16.3571,66.22185,98.7381,35.98905,38.1335,32.44815,0,44.2375,105.63005,94.65065,23.39335,2.82465,85.0359,32.0241,23.4322
4.8539,77.8738,101.89935,17.1935,30.21255,84.89205,56.3051,21.3252,15.63985,44.2375,0,69.62075,58.64135,14.34675,46.40365,32.53005,29.02115,27.7081
45.91095,20.81765,60.83995,52.60095,33.03855,27.8359,21.9592,30.58485,36.07855,105.63005,69.62075,0,9.2695,50.7075,107.79625,21.6144,86.1321,35.06205
38.73335,32.2084,72.23075,45.42325,25.6941,39.2267,20.64035,23.40725,28.7341,94.65065,58.64135,9.2695,0,43.36305,96.8168,10.375,97.5229,33.74325
10.7066,34.5021,22.39375,5.5304,25.1382,26.0915,20.1213,15.41895,12.3856,23.39335,14.34675,50.7075,43.36305,0,25.56205,35.27045,20.2736,9.7453
25.48625,103.0175,65.87125,18.5259,68.38805,99.3643,38.15785,37.8919,32.20655,2.82465,46.40365,107.79625,96.8168,25.56205,0,87.20205,11.764,25.60095
30.47395,41.1993,42.2953,37.16385,17.60155,25.6775,19.73165,15.14785,20.6415,85.0359,32.53005,21.6144,10.375,35.27045,87.20205,0,48.9915,33.18325
25.381,83.64535,28.4212,14.2404,38.85915,79.9922,29.47185,37.78665,32.1013,32.0241,29.02115,86.1321,97.5229,20.2736,11.764,48.9915,0,14.0162
24.068,33.5533,15.1139,12.83455,37.5462,21.5742,16.71655,36.4736,30.78825,23.4322,27.7081,35.06205,33.74325,9.7453,25.60095,33.18325,14.0162,0
